x,y,r,b
389.5,834.5,2.549609661102295,248
1090.0,801.0,1.414313554763794,177
234.0,799.5,1.1181340217590332,149
767.5,799.75,2.795184850692749,244
1891.642822265625,788.7142944335938,2.3745291233062744,230
355.0,771.25,1.250100016593933,188
1068.0,770.0,1.414313554763794,179
575.0,770.0,1.414313554763794,195
763.25,769.0,1.250100016593933,168
1670.27783203125,766.5555419921875,2.7583134174346924,243
1663.0,763.0,1.414313554763794,163
1219.0,766.6666870117188,5.426387310028076,231
207.0,755.1666870117188,2.1667587757110596,255
1464.5,745.0,1.1181340217590332,166
1542.300048828125,744.7000122070312,1.8385703563690186,206
1059.27783203125,745.5555419921875,2.7583134174346924,243
1543.0,740.5,1.1181340217590332,157
1771.0,740.0,1.414313554763794,193
1110.0,736.6666870117188,1.666750431060791,197
1174.5,723.0,1.1181340217590332,139
1037.0,720.0,1.414313554763794,183
1568.5,719.0,1.1181340217590332,192
9.0,717.0,2.2361679077148438,226
901.0,712.3333129882812,1.666750431060791,194
242.0,702.5,1.1181340217590332,134
1223.0,702.5999755859375,2.6001224517822266,246
1606.0,681.0,3.1623775959014893,255
126.33333587646484,674.0,1.6667641401290894,203
1044.5,678.1923217773438,7.654827117919922,255
1577.5,667.5,2.549609661102295,255
235.5,656.0,1.1181340217590332,128
694.3333129882812,653.0,1.666787028312683,205
354.0,653.8333129882812,2.1667587757110596,242
1306.5,652.0,1.1181340217590332,154
425.5,635.5,1.581238865852356,197
160.5,636.0,2.061652660369873,232
724.0,632.5,2.061652660369873,228
1193.1666259765625,628.0,2.1667821407318115,211
679.6666870117188,620.0,1.666750431060791,196
582.2894897460938,611.7105102539062,6.810225963592529,187
598.0,596.0,2.2361679077148438,235
1476.25,594.0,1.250100016593933,188
792.0,587.5,1.1181340217590332,165
986.0,589.4000244140625,3.4000885486602783,255
1461.2894287109375,580.4473876953125,2.7664289474487305,255
1451.0,570.5,1.1181340217590332,180
557.0,571.0,1.414313554763794,179
134.5,572.9000244140625,3.1401784420013428,248
1627.0,562.5,1.1181340217590332,146
1046.25,556.0,1.250100016593933,174
991.0,560.0,5.385264873504639,255
1470.0,556.1666870117188,2.1667587757110596,244
1657.5,553.0,1.1181340217590332,163
1311.0,543.0,1.414313554763794,189
1514.5,525.5,2.12142014503479,119
1547.0,517.5,1.1181340217590332,131
1242.0,501.0,1.414313554763794,190
895.0,489.5,1.8028756380081177,209
302.5,486.5,2.549609661102295,255
38.66666793823242,486.0,1.6667656898498535,197
1591.1666259765625,483.8333435058594,2.173196315765381,210
1842.5,474.8999938964844,3.2650692462921143,255
534.0,471.0,2.2361679077148438,235
526.8103637695312,461.25860595703125,3.926041841506958,243
933.1666870117188,455.1666564941406,1.1786041259765625,169
966.0,454.0,1.414313554763794,181
898.0,451.0,1.414313554763794,190
607.5,447.0,1.8028756380081177,208
1844.0,441.0,2.2361679077148438,247
1502.75,443.0,5.483028411865234,255
1279.75,439.25,1.7678669691085815,199
912.3103637695312,422.2069091796875,4.842549800872803,241
1736.0,415.5,2.5000998973846436,246
1517.75,403.0,1.250100016593933,166
662.0,401.5,1.1181340217590332,190
209.0,399.0,1.000100016593933,119
1075.1666259765625,397.5,2.6353442668914795,255
455.0,393.5,1.1181340217590332,148
1020.0,387.5,1.1181340217590332,164
543.0,376.5,1.1181340217590332,134
79.0,376.0,1.414313554763794,201
297.5,374.0,1.1181340217590332,157
635.0,358.5,1.1181340217590332,143
453.1666564941406,358.0,2.1667704582214355,232
256.0,355.0,1.414313554763794,215
1139.25,351.75,1.7678669691085815,206
891.25,346.0,1.250100016593933,163
1378.5,343.8333435058594,3.2060062885284424,255
278.8333435058594,339.5,1.900386095046997,227
709.0,334.0,1.414313554763794,179
1822.0,333.0,2.2361679077148438,255
732.5,332.8333435058594,1.900386095046997,255
263.25,329.0,1.250100016593933,188
1225.699951171875,323.70001220703125,1.8386034965515137,224
1817.25,317.0,1.250100016593933,174
48.5,314.5,1.581238865852356,202
417.0,310.5,1.1181340217590332,166
899.25,299.75,1.7678669691085815,213
963.2857055664062,299.28570556640625,5.439949989318848,244
522.5,286.0,3.0414812564849854,255
1431.0,277.0,2.2361679077148438,244
1611.0,268.0,1.000100016593933,113
1614.5,266.0,1.8028756380081177,211
297.5,265.75,2.795184850692749,255
324.25,261.0,1.250100016593933,179
657.8478393554688,261.9347839355469,5.503567218780518,255
896.0,244.0,1.414313554763794,190
486.3999938964844,245.0,2.6001060009002686,228
1364.0,242.0,1.414313554763794,180
849.0,228.5,1.1181340217590332,182
481.0,222.0,1.414313554763794,181
1266.5526123046875,198.2894744873047,2.766406297683716,255
1102.0,185.5,4.031229019165039,254
684.0,181.0,1.414313554763794,191
1749.0,172.6666717529297,3.073282480239868,255
1941.4444580078125,170.27777099609375,2.7583513259887695,236
247.7105255126953,167.55262756347656,2.7663872241973877,245
1871.6666259765625,162.0,1.6667993068695068,196
274.875,162.75,3.365827798843384,255
1825.0,161.0,2.2361679077148438,249
1582.5,158.5,2.12142014503479,238
1793.0,158.0,2.2361679077148438,237
1778.142822265625,158.57142639160156,2.575507402420044,252
398.5,156.0,1.1181340217590332,124
777.7321166992188,157.10714721679688,5.392993927001953,238
273.0,153.0,2.2361679077148438,227
103.5,152.0,1.8028756380081177,212
1882.5,146.5,1.581238865852356,214
1808.8333740234375,131.8333282470703,2.1731412410736084,220
1825.0,127.0,1.414313554763794,219
745.0,127.0,1.414313554763794,186
159.5,127.0,1.1181340217590332,155
1771.0,118.0,1.414313554763794,184
1706.25,118.0,1.250100016593933,183
711.0,116.75,1.250100016593933,169
1877.5,115.0,1.1181340217590332,128
1812.0,116.5999984741211,2.6001012325286865,255
1154.0,113.5,1.1181340217590332,188
1783.0,110.5,1.500100016593933,196
1460.0,107.0,1.414313554763794,194
1103.26806640625,117.26811218261719,24.461856842041016,255
797.0454711914062,96.13636016845703,2.1369333267211914,223
1192.0,90.0,1.414313554763794,204
983.0,88.25,1.250100016593933,152
690.0,89.0,2.2361679077148438,237
391.8333435058594,83.83333587646484,4.249273777008057,255
265.75,75.0,1.250100016593933,198
207.0,68.0,1.414313554763794,199
191.6666717529297,67.0,1.6667625904083252,202
322.6428527832031,63.35714340209961,2.7200229167938232,255
1535.5,56.0,1.1181340217590332,141
1738.5,54.0,1.1181340217590332,144
1854.0,52.0,2.2361679077148438,249
700.0,52.5,2.6926822662353516,255
36.5,48.0,1.1181340217590332,142
217.0,48.5,2.6926822662353516,254
775.0,30.0,1.414313554763794,192
1459.0,24.0,1.414313554763794,194
517.75,19.75,3.952946901321411,254
1151.300048828125,14.300000190734863,2.4042489528656006,244
361.5,11.0,2.061652660369873,237
